# BUSCO version is: 4.1.4 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of species: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
509at7147	Complete	Dbrb02014-RA	4812.2	2090	https://www.orthodb.org/v10?query=509at7147	pre-mRNA-processing-splicing factor 8
516at7147	Complete	Dbrb06613-RA	4306.5	2401	https://www.orthodb.org/v10?query=516at7147	Ubiquitin carboxyl-terminal hydrolase 34
556at7147	Complete	Dbrb14784-RA	3308.5	2003	https://www.orthodb.org/v10?query=556at7147	Ankyrin repeat-containing domain
566at7147	Complete	Dbrb07160-RA	3103.1	1911	https://www.orthodb.org/v10?query=566at7147	chondroitin sulfate proteoglycan 4
591at7147	Complete	Dbrb04501-RA	2396.5	1529	https://www.orthodb.org/v10?query=591at7147	protein pecanex
595at7147	Complete	Dbrb08099-RA	3629.1	2162	https://www.orthodb.org/v10?query=595at7147	HECT domain
597at7147	Missing
608at7147	Complete	Dbrb03122-RA	4335.5	2158	https://www.orthodb.org/v10?query=608at7147	EF-hand domain
610at7147	Complete	Dbrb05767-RA	3349.4	1913	https://www.orthodb.org/v10?query=610at7147	Leucine-rich repeat
612at7147	Complete	Dbrb02416-RA	3097.3	1757	https://www.orthodb.org/v10?query=612at7147	CCR4-NOT transcription complex, subunit
626at7147	Complete	Dbrb08169-RA	2414.7	2075	https://www.orthodb.org/v10?query=626at7147	Immunoglobulin-like domain
648at7147	Complete	Dbrb04750-RA	4151.5	2056	https://www.orthodb.org/v10?query=648at7147	Spectrin beta chain
698at7147	Complete	Dbrb03339-RA	4358.5	2280	https://www.orthodb.org/v10?query=698at7147	FERM domain
729at7147	Complete	Dbrb04171-RA	3902.3	1889	https://www.orthodb.org/v10?query=729at7147	putative U5 small nuclear ribonucleoprotein 200 kDa helicase
745at7147	Complete	Dbrb11010-RA	2675.0	1531	https://www.orthodb.org/v10?query=745at7147	EGF-like calcium-binding, conserved site
762at7147	Complete	Dbrb02514-RA	4032.4	2020	https://www.orthodb.org/v10?query=762at7147	dnaJ homolog subfamily C member 13 isoform X1
765at7147	Complete	Dbrb00639-RA	2231.2	1992	https://www.orthodb.org/v10?query=765at7147	small subunit processome component 20 homolog
784at7147	Complete	Dbrb07463-RA	3113.2	1703	https://www.orthodb.org/v10?query=784at7147	Dedicator of cytokinesis
811at7147	Complete	Dbrb01647-RA	3949.9	1908	https://www.orthodb.org/v10?query=811at7147	Acetyl-CoA carboxylase
814at7147	Complete	Dbrb05083-RA	1669.8	1563	https://www.orthodb.org/v10?query=814at7147	serine/threonine-protein kinase Smg1
824at7147	Complete	Dbrb05445-RA	2192.1	1128	https://www.orthodb.org/v10?query=824at7147	Carbamoyl-phosphate synthase small subunit, N-terminal domain
839at7147	Complete	Dbrb08696-RA	1938.6	1408	https://www.orthodb.org/v10?query=839at7147	cadherin-89D
860at7147	Complete	Dbrb02832-RA	1409.3	910	https://www.orthodb.org/v10?query=860at7147	Mediator of RNA polymerase II transcription subunit 13
869at7147	Complete	Dbrb09690-RA	3614.0	2043	https://www.orthodb.org/v10?query=869at7147	protein unc-79 homolog isoform X1
889at7147	Complete	Dbrb10948-RA	2767.7	1716	https://www.orthodb.org/v10?query=889at7147	tetratricopeptide repeat protein 28
898at7147	Complete	Dbrb04450-RA	865.9	1141	https://www.orthodb.org/v10?query=898at7147	Tyrosine-protein kinase receptor
920at7147	Complete	Dbrb04090-RA	3476.0	1758	https://www.orthodb.org/v10?query=920at7147	Glutamate synthase, alpha subunit, C-terminal
967at7147	Complete	Dbrb16008-RA	3356.9	1795	https://www.orthodb.org/v10?query=967at7147	HEAT repeat-containing protein 5B isoform X1
969at7147	Complete	Dbrb10976-RA	1784.6	1803	https://www.orthodb.org/v10?query=969at7147	uncharacterized protein LOC108023667
976at7147	Complete	Dbrb05919-RA	2716.2	1581	https://www.orthodb.org/v10?query=976at7147	endoribonuclease Dcr-1
977at7147	Missing
981at7147	Complete	Dbrb09593-RA	2049.8	1438	https://www.orthodb.org/v10?query=981at7147	PDZ domain
1009at7147	Duplicated	Dbrb05577-RA	2606.5	2527	https://www.orthodb.org/v10?query=1009at7147	apolipophorins
1009at7147	Duplicated	Dbrb15625-RA	2606.5	2527	https://www.orthodb.org/v10?query=1009at7147	apolipophorins
1015at7147	Complete	Dbrb08049-RA	1436.0	1457	https://www.orthodb.org/v10?query=1015at7147	Zinc finger, RanBP2-type
1017at7147	Complete	Dbrb13416-RA	1648.5	2714	https://www.orthodb.org/v10?query=1017at7147	SHARP, RNA recognition motif 2
1064at7147	Complete	Dbrb02020-RA	2452.1	1387	https://www.orthodb.org/v10?query=1064at7147	WD40 repeat
1082at7147	Complete	Dbrb14637-RA	1544.2	1127	https://www.orthodb.org/v10?query=1082at7147	GTPase-activating protein CdGAPr
1099at7147	Complete	Dbrb01292-RA	2340.0	1523	https://www.orthodb.org/v10?query=1099at7147	proteasome-associated protein ECM29 homolog
1122at7147	Complete	Dbrb01496-RA	2157.8	1264	https://www.orthodb.org/v10?query=1122at7147	SNF2-related, N-terminal domain
1142at7147	Complete	Dbrb05106-RA	1904.8	1484	https://www.orthodb.org/v10?query=1142at7147	Nuclear pore complex protein Nup205
1152at7147	Complete	Dbrb03252-RA	1051.9	933	https://www.orthodb.org/v10?query=1152at7147	BTB/POZ domain
1190at7147	Complete	Dbrb05928-RA	3255.9	1727	https://www.orthodb.org/v10?query=1190at7147	activating signal cointegrator 1 complex subunit 3
1204at7147	Complete	Dbrb08641-RA	2333.9	1480	https://www.orthodb.org/v10?query=1204at7147	SNF2-related, N-terminal domain
1216at7147	Complete	Dbrb09504-RA	2481.3	1258	https://www.orthodb.org/v10?query=1216at7147	WD40-repeat-containing domain
1224at7147	Complete	Dbrb05957-RA	3431.8	1794	https://www.orthodb.org/v10?query=1224at7147	DNA polymerase epsilon catalytic subunit
1246at7147	Complete	Dbrb14719-RA	2900.9	1435	https://www.orthodb.org/v10?query=1246at7147	Sec7, C-terminal
1270at7147	Complete	Dbrb08949-RA	2848.6	1353	https://www.orthodb.org/v10?query=1270at7147	neurexin-1 isoform X1
1273at7147	Complete	Dbrb09233-RA	2416.0	1412	https://www.orthodb.org/v10?query=1273at7147	probable Rho GTPase-activating protein CG5521 isoform X1
1288at7147	Complete	Dbrb01862-RA	2941.3	1573	https://www.orthodb.org/v10?query=1288at7147	L(2) long form, putative
1297at7147	Complete	Dbrb01527-RA	1588.0	1635	https://www.orthodb.org/v10?query=1297at7147	nucleoprotein TPR
1314at7147	Complete	Dbrb09066-RA	1595.7	1271	https://www.orthodb.org/v10?query=1314at7147	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
1378at7147	Complete	Dbrb05496-RA	2916.7	1420	https://www.orthodb.org/v10?query=1378at7147	Clathrin heavy chain
1388at7147	Complete	Dbrb15269-RA	1617.7	940	https://www.orthodb.org/v10?query=1388at7147	Nipped-B protein
1424at7147	Complete	Dbrb09580-RA	1472.6	1480	https://www.orthodb.org/v10?query=1424at7147	FYVE zinc finger
1448at7147	Complete	Dbrb12775-RA	1358.8	760	https://www.orthodb.org/v10?query=1448at7147	Sushi/SCR/CCP domain
1460at7147	Complete	Dbrb10162-RA	2036.2	1231	https://www.orthodb.org/v10?query=1460at7147	Neuralized
1492at7147	Complete	Dbrb13208-RA	766.4	587	https://www.orthodb.org/v10?query=1492at7147	Armadillo-type fold
1519at7147	Complete	Dbrb09802-RA	1190.0	1236	https://www.orthodb.org/v10?query=1519at7147	ectopic P granules protein 5 homolog
1524at7147	Complete	Dbrb09565-RA	2614.0	1707	https://www.orthodb.org/v10?query=1524at7147	EGF-like calcium-binding, conserved site
1539at7147	Missing
1545at7147	Complete	Dbrb04059-RA	3294.1	1828	https://www.orthodb.org/v10?query=1545at7147	protein KIAA0100
1553at7147	Fragmented	Dbrb14811-RA	177.8	259	https://www.orthodb.org/v10?query=1553at7147	Autophagy-related, C-terminal
1616at7147	Complete	Dbrb01980-RA	2763.6	1813	https://www.orthodb.org/v10?query=1616at7147	protein dopey-1 homolog
1629at7147	Complete	Dbrb07699-RA	2292.1	1598	https://www.orthodb.org/v10?query=1629at7147	WD40-repeat-containing domain
1636at7147	Complete	Dbrb13195-RA	2744.2	1557	https://www.orthodb.org/v10?query=1636at7147	Dedicator of cytokinesis
1674at7147	Complete	Dbrb03148-RA	2605.7	2190	https://www.orthodb.org/v10?query=1674at7147	Nucleosome-remodeling factor subunit NURF301
1712at7147	Complete	Dbrb05206-RA	2826.8	1470	https://www.orthodb.org/v10?query=1712at7147	Immunoglobulin-like domain
1727at7147	Complete	Dbrb15550-RA	2796.0	1417	https://www.orthodb.org/v10?query=1727at7147	Alpha-2-macroglobulin, N-terminal
1738at7147	Complete	Dbrb09008-RA	1820.7	1151	https://www.orthodb.org/v10?query=1738at7147	Thyroglobulin type-1
1739at7147	Complete	Dbrb15552-RA	2387.6	1288	https://www.orthodb.org/v10?query=1739at7147	Protein MON2
1759at7147	Complete	Dbrb02638-RA	1860.8	1067	https://www.orthodb.org/v10?query=1759at7147	DEP domain-containing protein 5 isoform X1
1786at7147	Complete	Dbrb17178-RA	2176.7	1424	https://www.orthodb.org/v10?query=1786at7147	ABC transporter A
1789at7147	Complete	Dbrb15338-RA	813.2	430	https://www.orthodb.org/v10?query=1789at7147	afadin isoform X1
1846at7147	Complete	Dbrb03014-RA	2262.2	1178	https://www.orthodb.org/v10?query=1846at7147	Dbl homology (DH) domain
1858at7147	Complete	Dbrb12675-RA	1945.6	1350	https://www.orthodb.org/v10?query=1858at7147	disks large homolog 5
1898at7147	Complete	Dbrb15723-RA	1960.2	1326	https://www.orthodb.org/v10?query=1898at7147	E3 ubiquitin-protein ligase UBR1
1926at7147	Complete	Dbrb00869-RA	2062.5	1305	https://www.orthodb.org/v10?query=1926at7147	DNA-directed RNA polymerase subunit
1957at7147	Complete	Dbrb05178-RA	2031.4	1198	https://www.orthodb.org/v10?query=1957at7147	Rho GTPase-activating protein domain
1962at7147	Complete	Dbrb14717-RA	1215.5	1055	https://www.orthodb.org/v10?query=1962at7147	ABC transporter A
1967at7147	Complete	Dbrb05429-RA	1836.5	1282	https://www.orthodb.org/v10?query=1967at7147	anaphase-promoting complex subunit 1
1975at7147	Complete	Dbrb10696-RA	3100.3	1469	https://www.orthodb.org/v10?query=1975at7147	Voltage-gated ion channel
2004at7147	Complete	Dbrb07503-RA	429.4	251	https://www.orthodb.org/v10?query=2004at7147	PH-like domain superfamily
2027at7147	Complete	Dbrb03144-RA	1216.5	882	https://www.orthodb.org/v10?query=2027at7147	Sterile alpha motif domain
2048at7147	Complete	Dbrb11174-RA	3171.7	1740	https://www.orthodb.org/v10?query=2048at7147	Chitin binding domain
2092at7147	Complete	Dbrb05218-RA	2125.3	1132	https://www.orthodb.org/v10?query=2092at7147	zinc finger SWIM domain-containing protein 8
2104at7147	Complete	Dbrb14645-RA	2479.7	1561	https://www.orthodb.org/v10?query=2104at7147	Fibronectin type III
2109at7147	Complete	Dbrb06940-RA	1923.1	1167	https://www.orthodb.org/v10?query=2109at7147	WD40/YVTN repeat-like-containing domain superfamily
2118at7147	Complete	Dbrb08642-RA	1828.9	1341	https://www.orthodb.org/v10?query=2118at7147	Cadherin
2164at7147	Complete	Dbrb10698-RA	1353.7	908	https://www.orthodb.org/v10?query=2164at7147	Adenylyl cyclase class-3/4/guanylyl cyclase
2199at7147	Complete	Dbrb06707-RA	2511.0	1472	https://www.orthodb.org/v10?query=2199at7147	myotubularin-related protein 13
2200at7147	Complete	Dbrb05193-RA	2351.1	1182	https://www.orthodb.org/v10?query=2200at7147	DNA-directed RNA polymerase subunit
2213at7147	Complete	Dbrb05719-RA	1694.2	1203	https://www.orthodb.org/v10?query=2213at7147	eIF-2-alpha kinase GCN2
2232at7147	Complete	Dbrb10691-RA	1688.6	1064	https://www.orthodb.org/v10?query=2232at7147	carboxypeptidase D isoform X1
2233at7147	Complete	Dbrb11259-RA	2665.5	1273	https://www.orthodb.org/v10?query=2233at7147	dual oxidase
2249at7147	Complete	Dbrb02384-RA	1992.2	1473	https://www.orthodb.org/v10?query=2249at7147	nucleoporin NUP188 homolog
2257at7147	Complete	Dbrb15903-RA	750.9	806	https://www.orthodb.org/v10?query=2257at7147	Zinc finger C2H2 superfamily
2273at7147	Complete	Dbrb06872-RA	2177.1	1220	https://www.orthodb.org/v10?query=2273at7147	Ankyrin repeat-containing domain
2274at7147	Complete	Dbrb10487-RA	1899.7	1126	https://www.orthodb.org/v10?query=2274at7147	Immunoglobulin-like domain
2293at7147	Complete	Dbrb02061-RA	2739.8	1372	https://www.orthodb.org/v10?query=2293at7147	Kinesin
2302at7147	Complete	Dbrb01334-RA	1965.7	1209	https://www.orthodb.org/v10?query=2302at7147	Cadherin
2306at7147	Complete	Dbrb04127-RA	1486.5	982	https://www.orthodb.org/v10?query=2306at7147	Leucine-rich repeat
2315at7147	Complete	Dbrb03773-RA	921.7	726	https://www.orthodb.org/v10?query=2315at7147	Ubiquitin specific protease, conserved site
2334at7147	Complete	Dbrb00400-RA	1496.6	855	https://www.orthodb.org/v10?query=2334at7147	Tyrosine-protein kinase receptor
2361at7147	Complete	Dbrb16001-RA	1618.4	1118	https://www.orthodb.org/v10?query=2361at7147	DNA polymerase
2377at7147	Complete	Dbrb12653-RA	1446.1	1141	https://www.orthodb.org/v10?query=2377at7147	nuclear pore complex protein Nup160 homolog
2383at7147	Complete	Dbrb10143-RA	1663.8	910	https://www.orthodb.org/v10?query=2383at7147	Ankyrin repeat-containing domain
2390at7147	Complete	Dbrb00073-RA	2258.2	1227	https://www.orthodb.org/v10?query=2390at7147	Leucine-rich repeat
2407at7147	Complete	Dbrb10200-RA	1562.5	990	https://www.orthodb.org/v10?query=2407at7147	guanine nucleotide exchange factor subunit Rich
2421at7147	Complete	Dbrb06051-RA	2107.4	1057	https://www.orthodb.org/v10?query=2421at7147	protein mesh isoform X1
2437at7147	Complete	Dbrb13215-RA	1220.3	610	https://www.orthodb.org/v10?query=2437at7147	Immunoglobulin-like domain
2459at7147	Complete	Dbrb02348-RA	2171.9	1145	https://www.orthodb.org/v10?query=2459at7147	transient receptor potential cation channel trpm isoform X1
2483at7147	Complete	Dbrb12774-RA	1558.6	1051	https://www.orthodb.org/v10?query=2483at7147	WD40 repeat
2497at7147	Complete	Dbrb01115-RA	2088.9	1384	https://www.orthodb.org/v10?query=2497at7147	integrator complex subunit 1
2501at7147	Complete	Dbrb07196-RA	2129.2	1416	https://www.orthodb.org/v10?query=2501at7147	WD40-repeat-containing domain
2540at7147	Complete	Dbrb02450-RA	1166.2	591	https://www.orthodb.org/v10?query=2540at7147	Ferric reductase, NAD binding domain
2590at7147	Complete	Dbrb08315-RA	1035.2	781	https://www.orthodb.org/v10?query=2590at7147	Ubiquitin-conjugating enzyme E2
2598at7147	Complete	Dbrb09777-RA	1456.7	931	https://www.orthodb.org/v10?query=2598at7147	Unconventional myosin 95e isoform
2625at7147	Complete	Dbrb08011-RA	1808.0	1059	https://www.orthodb.org/v10?query=2625at7147	Zinc finger, RING/FYVE/PHD-type
2656at7147	Complete	Dbrb16289-RA	1007.6	863	https://www.orthodb.org/v10?query=2656at7147	BRCT domain
2661at7147	Complete	Dbrb11523-RA	1461.4	1018	https://www.orthodb.org/v10?query=2661at7147	Leucine-rich repeat
2687at7147	Complete	Dbrb05155-RA	2285.4	1499	https://www.orthodb.org/v10?query=2687at7147	Rab3 GDP-GTP exchange factor, isoform G
2714at7147	Complete	Dbrb08849-RA	2366.5	1117	https://www.orthodb.org/v10?query=2714at7147	Cytoplasmic FMR1-interacting protein
2750at7147	Complete	Dbrb03546-RA	2232.3	1082	https://www.orthodb.org/v10?query=2750at7147	WD40/YVTN repeat-like-containing domain superfamily
2752at7147	Complete	Dbrb16105-RA	2110.9	1022	https://www.orthodb.org/v10?query=2752at7147	Phosphorylase b kinase regulatory subunit
2768at7147	Complete	Dbrb03888-RA	2233.8	1297	https://www.orthodb.org/v10?query=2768at7147	Laminin, N-terminal
2780at7147	Complete	Dbrb04297-RA	1695.7	1050	https://www.orthodb.org/v10?query=2780at7147	trafficking protein particle complex subunit 8
2789at7147	Complete	Dbrb09562-RA	1062.2	968	https://www.orthodb.org/v10?query=2789at7147	protein RRP5 homolog
2817at7147	Complete	Dbrb03732-RA	2528.1	2239	https://www.orthodb.org/v10?query=2817at7147	WD40-repeat-containing domain
2831at7147	Missing
2841at7147	Complete	Dbrb07097-RA	1042.2	794	https://www.orthodb.org/v10?query=2841at7147	Leucine-rich repeat
2843at7147	Complete	Dbrb04054-RA	1565.0	989	https://www.orthodb.org/v10?query=2843at7147	trafficking protein particle complex subunit 11
2889at7147	Complete	Dbrb14744-RA	1594.3	973	https://www.orthodb.org/v10?query=2889at7147	protein brunelleschi
2891at7147	Complete	Dbrb05884-RA	2081.2	1062	https://www.orthodb.org/v10?query=2891at7147	myosin heavy chain 95F isoform X1
2918at7147	Complete	Dbrb00028-RA	2176.8	1228	https://www.orthodb.org/v10?query=2918at7147	Sec7 domain
2948at7147	Complete	Dbrb04733-RA	941.9	766	https://www.orthodb.org/v10?query=2948at7147	Zinc finger C2H2 superfamily
2953at7147	Complete	Dbrb05749-RA	2524.4	1415	https://www.orthodb.org/v10?query=2953at7147	Ankyrin repeat-containing domain
2987at7147	Complete	Dbrb06567-RA	2103.7	1304	https://www.orthodb.org/v10?query=2987at7147	High mobility group box domain
3013at7147	Complete	Dbrb15500-RA	583.3	2455	https://www.orthodb.org/v10?query=3013at7147	Sperm-tail PG-rich repeat
3067at7147	Complete	Dbrb11428-RA	1623.4	929	https://www.orthodb.org/v10?query=3067at7147	voltage-dependent calcium channel subunit alpha-2/delta-3
3077at7147	Complete	Dbrb07522-RA	1407.1	1302	https://www.orthodb.org/v10?query=3077at7147	Protein SOGA
3078at7147	Complete	Dbrb01391-RA	2283.7	1280	https://www.orthodb.org/v10?query=3078at7147	Glycogen debranching enzyme
3095at7147	Complete	Dbrb08434-RA	2283.3	1316	https://www.orthodb.org/v10?query=3095at7147	Diacylglycerol kinase
3096at7147	Complete	Dbrb05905-RA	2515.4	1555	https://www.orthodb.org/v10?query=3096at7147	cadherin-23
3107at7147	Complete	Dbrb01538-RA	1933.2	1106	https://www.orthodb.org/v10?query=3107at7147	Mediator of RNA polymerase II transcription subunit 23
3153at7147	Complete	Dbrb06668-RA	1722.6	982	https://www.orthodb.org/v10?query=3153at7147	Mitogen activated protein kinase kinase kinase 5, mapkkk5, mekk5
3183at7147	Complete	Dbrb17949-RA	1451.6	935	https://www.orthodb.org/v10?query=3183at7147	type I inositol 3,4-bisphosphate 4-phosphatase
3196at7147	Complete	Dbrb08425-RA	1356.6	773	https://www.orthodb.org/v10?query=3196at7147	Diacylglycerol kinase
3208at7147	Complete	Dbrb00302-RA	1503.1	881	https://www.orthodb.org/v10?query=3208at7147	WD40-repeat-containing domain
3236at7147	Complete	Dbrb01573-RA	1450.4	820	https://www.orthodb.org/v10?query=3236at7147	Paired amphipathic helix
3250at7147	Complete	Dbrb07162-RA	2171.4	1137	https://www.orthodb.org/v10?query=3250at7147	Haem peroxidase
3264at7147	Complete	Dbrb08935-RA	1391.1	907	https://www.orthodb.org/v10?query=3264at7147	Leucine-rich repeat
3275at7147	Complete	Dbrb02421-RA	1911.1	1290	https://www.orthodb.org/v10?query=3275at7147	plectin isoform X1
3283at7147	Complete	Dbrb10186-RA	1801.3	1323	https://www.orthodb.org/v10?query=3283at7147	tuberin
3371at7147	Complete	Dbrb05358-RA	2691.7	1510	https://www.orthodb.org/v10?query=3371at7147	Sec7 domain
3394at7147	Complete	Dbrb08843-RA	1553.2	897	https://www.orthodb.org/v10?query=3394at7147	Ankyrin repeat-containing domain
3420at7147	Complete	Dbrb00012-RA	2488.5	1376	https://www.orthodb.org/v10?query=3420at7147	Low-density lipoprotein (LDL) receptor class A, conserved site
3422at7147	Complete	Dbrb10785-RA	1746.6	921	https://www.orthodb.org/v10?query=3422at7147	protein retinal degeneration B isoform X1
3429at7147	Complete	Dbrb11124-RA	1555.1	878	https://www.orthodb.org/v10?query=3429at7147	Ras guanine-nucleotide exchange factor catalytic domain superfamily
3440at7147	Complete	Dbrb09785-RA	2583.2	1646	https://www.orthodb.org/v10?query=3440at7147	rootletin
3442at7147	Complete	Dbrb07469-RA	1880.4	998	https://www.orthodb.org/v10?query=3442at7147	Aminoacyl-tRNA synthetase, class Ia
3445at7147	Complete	Dbrb04258-RA	2138.5	1235	https://www.orthodb.org/v10?query=3445at7147	UDP-glucose:glycoprotein glucosyltransferase
3469at7147	Complete	Dbrb02029-RA	1771.6	1058	https://www.orthodb.org/v10?query=3469at7147	K Homology domain, type 1
3500at7147	Complete	Dbrb05166-RA	557.0	2375	https://www.orthodb.org/v10?query=3500at7147	protein lava lamp
3505at7147	Complete	Dbrb03330-RA	2098.5	1040	https://www.orthodb.org/v10?query=3505at7147	neurexin-4 isoform X1
3510at7147	Complete	Dbrb05910-RA	1151.3	917	https://www.orthodb.org/v10?query=3510at7147	EGF-like, conserved site
3521at7147	Complete	Dbrb03213-RA	1999.6	1042	https://www.orthodb.org/v10?query=3521at7147	WD40-repeat-containing domain
3551at7147	Complete	Dbrb06325-RA	1061.6	593	https://www.orthodb.org/v10?query=3551at7147	Guanylate cyclase
3553at7147	Complete	Dbrb07824-RA	2318.2	1351	https://www.orthodb.org/v10?query=3553at7147	Transcription initiation factor TFIID subunit
3556at7147	Complete	Dbrb02182-RA	1440.2	1000	https://www.orthodb.org/v10?query=3556at7147	Zinc finger, PHD-type
3560at7147	Complete	Dbrb02351-RA	1025.3	670	https://www.orthodb.org/v10?query=3560at7147	Rab-GTPase-TBC domain
3562at7147	Complete	Dbrb04046-RA	990.5	756	https://www.orthodb.org/v10?query=3562at7147	Immunoglobulin-like domain
3585at7147	Complete	Dbrb00945-RA	1531.3	1013	https://www.orthodb.org/v10?query=3585at7147	Condensin complex subunit 1
3601at7147	Complete	Dbrb05733-RA	1785.7	1094	https://www.orthodb.org/v10?query=3601at7147	WD40-repeat-containing domain
3605at7147	Complete	Dbrb10654-RA	1301.0	747	https://www.orthodb.org/v10?query=3605at7147	Cyclic nucleotide-binding, conserved site
3644at7147	Complete	Dbrb01306-RA	2139.9	1220	https://www.orthodb.org/v10?query=3644at7147	cleavage and polyadenylation specificity factor subunit 1
3647at7147	Complete	Dbrb06959-RA	1635.2	938	https://www.orthodb.org/v10?query=3647at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3679at7147	Complete	Dbrb13488-RA	1772.0	985	https://www.orthodb.org/v10?query=3679at7147	Cation-transporting ATPase
3700at7147	Missing
3707at7147	Complete	Dbrb15418-RA	1520.2	981	https://www.orthodb.org/v10?query=3707at7147	rapamycin-insensitive companion of mTOR
3716at7147	Complete	Dbrb05186-RA	2749.6	1561	https://www.orthodb.org/v10?query=3716at7147	Transcription elongation factor spt6
3724at7147	Missing
3746at7147	Complete	Dbrb03945-RA	1209.5	1201	https://www.orthodb.org/v10?query=3746at7147	formin-J
3753at7147	Complete	Dbrb00731-RA	2091.4	982	https://www.orthodb.org/v10?query=3753at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3786at7147	Complete	Dbrb16572-RA	1755.8	1236	https://www.orthodb.org/v10?query=3786at7147	maestro heat-like repeat-containing protein family member 1
3789at7147	Complete	Dbrb00908-RA	954.7	880	https://www.orthodb.org/v10?query=3789at7147	C2 domain
3831at7147	Complete	Dbrb06951-RA	1187.7	915	https://www.orthodb.org/v10?query=3831at7147	FERM domain
3841at7147	Missing
3842at7147	Complete	Dbrb00334-RA	1209.2	962	https://www.orthodb.org/v10?query=3842at7147	FANCI solenoid 2 domain
3861at7147	Complete	Dbrb06425-RA	1595.6	903	https://www.orthodb.org/v10?query=3861at7147	helicase SKI2W
3868at7147	Complete	Dbrb16711-RA	780.1	375	https://www.orthodb.org/v10?query=3868at7147	cytosolic carboxypeptidase NnaD isoform X1
3869at7147	Complete	Dbrb00357-RA	760.4	823	https://www.orthodb.org/v10?query=3869at7147	Paired amphipathic helix
3884at7147	Complete	Dbrb00593-RA	1314.0	1064	https://www.orthodb.org/v10?query=3884at7147	Sterile alpha motif domain
3915at7147	Missing
3921at7147	Complete	Dbrb06333-RA	1348.2	972	https://www.orthodb.org/v10?query=3921at7147	Histone-lysine N-methyltransferase, H3 lysine-79 specific
