# BUSCO version is: 4.1.4 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of species: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
860at7147	Complete	DkoeA00014251-RA	1411.4	912	https://www.orthodb.org/v10?query=860at7147	Mediator of RNA polymerase II transcription subunit 13
869at7147	Complete	DkoeA00001495-RA	3613.4	2042	https://www.orthodb.org/v10?query=869at7147	protein unc-79 homolog isoform X1
889at7147	Fragmented	DkoeA00006028-RA	1318.7	810	https://www.orthodb.org/v10?query=889at7147	tetratricopeptide repeat protein 28
898at7147	Complete	DkoeA00017773-RA	666.8	942	https://www.orthodb.org/v10?query=898at7147	Tyrosine-protein kinase receptor
920at7147	Complete	DkoeA00000073-RA	3479.6	1758	https://www.orthodb.org/v10?query=920at7147	Glutamate synthase, alpha subunit, C-terminal
967at7147	Complete	DkoeA00001035-RA	3352.2	1802	https://www.orthodb.org/v10?query=967at7147	HEAT repeat-containing protein 5B isoform X1
969at7147	Complete	DkoeA00006057-RA	1884.6	1856	https://www.orthodb.org/v10?query=969at7147	uncharacterized protein LOC108023667
976at7147	Complete	DkoeA00001319-RA	2714.2	1624	https://www.orthodb.org/v10?query=976at7147	endoribonuclease Dcr-1
977at7147	Complete	DkoeA00011868-RA	2367.2	1462	https://www.orthodb.org/v10?query=977at7147	laminin subunit beta-1
981at7147	Complete	DkoeA00009414-RA	2045.9	1475	https://www.orthodb.org/v10?query=981at7147	PDZ domain
1009at7147	Complete	DkoeA00014562-RA	2547.8	2445	https://www.orthodb.org/v10?query=1009at7147	apolipophorins
1015at7147	Complete	DkoeA00013061-RA	1433.0	1472	https://www.orthodb.org/v10?query=1015at7147	Zinc finger, RanBP2-type
1017at7147	Missing
1064at7147	Missing
1082at7147	Complete	DkoeA00016038-RA	1546.2	1151	https://www.orthodb.org/v10?query=1082at7147	GTPase-activating protein CdGAPr
1099at7147	Complete	DkoeA00006133-RA	2347.5	1524	https://www.orthodb.org/v10?query=1099at7147	proteasome-associated protein ECM29 homolog
1122at7147	Complete	DkoeA00004717-RA	2157.5	1261	https://www.orthodb.org/v10?query=1122at7147	SNF2-related, N-terminal domain
1142at7147	Complete	DkoeA00005690-RA	1913.1	1485	https://www.orthodb.org/v10?query=1142at7147	Nuclear pore complex protein Nup205
1152at7147	Complete	DkoeA00004961-RA	1052.1	930	https://www.orthodb.org/v10?query=1152at7147	BTB/POZ domain
1190at7147	Complete	DkoeA00001328-RA	3253.8	1727	https://www.orthodb.org/v10?query=1190at7147	activating signal cointegrator 1 complex subunit 3
1204at7147	Complete	DkoeA00009385-RA	2404.5	1525	https://www.orthodb.org/v10?query=1204at7147	SNF2-related, N-terminal domain
1216at7147	Complete	DkoeA00009504-RA	2769.7	1392	https://www.orthodb.org/v10?query=1216at7147	WD40-repeat-containing domain
1224at7147	Complete	DkoeA00001355-RA	3423.3	1793	https://www.orthodb.org/v10?query=1224at7147	DNA polymerase epsilon catalytic subunit
1246at7147	Complete	DkoeA00012641-RA	2902.4	1434	https://www.orthodb.org/v10?query=1246at7147	Sec7, C-terminal
1270at7147	Complete	DkoeA00012466-RA	2841.5	1363	https://www.orthodb.org/v10?query=1270at7147	neurexin-1 isoform X1
1273at7147	Complete	DkoeA00014702-RA	2416.4	1439	https://www.orthodb.org/v10?query=1273at7147	probable Rho GTPase-activating protein CG5521 isoform X1
1288at7147	Complete	DkoeA00006857-RA	2967.9	1585	https://www.orthodb.org/v10?query=1288at7147	L(2) long form, putative
1297at7147	Complete	DkoeA00004682-RA	1580.0	1633	https://www.orthodb.org/v10?query=1297at7147	nucleoprotein TPR
1314at7147	Complete	DkoeA00014078-RA	1667.7	1262	https://www.orthodb.org/v10?query=1314at7147	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
1378at7147	Complete	DkoeA00010682-RA	2918.1	1420	https://www.orthodb.org/v10?query=1378at7147	Clathrin heavy chain
1388at7147	Complete	DkoeA00017406-RA	2089.2	1252	https://www.orthodb.org/v10?query=1388at7147	Nipped-B protein
1424at7147	Complete	DkoeA00009427-RA	1485.4	1490	https://www.orthodb.org/v10?query=1424at7147	FYVE zinc finger
1448at7147	Complete	DkoeA00008331-RA	1622.4	1075	https://www.orthodb.org/v10?query=1448at7147	Sushi/SCR/CCP domain
1460at7147	Complete	DkoeA00000272-RA	2061.1	1228	https://www.orthodb.org/v10?query=1460at7147	Neuralized
1492at7147	Complete	DkoeA00014405-RA	757.7	589	https://www.orthodb.org/v10?query=1492at7147	Armadillo-type fold
1519at7147	Duplicated	DkoeA00001605-RA	1291.7	1409	https://www.orthodb.org/v10?query=1519at7147	ectopic P granules protein 5 homolog
1519at7147	Duplicated	DkoeA00008640-RA	1291.6	1409	https://www.orthodb.org/v10?query=1519at7147	ectopic P granules protein 5 homolog
1524at7147	Complete	DkoeA00009442-RA	2612.8	1710	https://www.orthodb.org/v10?query=1524at7147	EGF-like calcium-binding, conserved site
1539at7147	Complete	DkoeA00017151-RA	2500.6	1260	https://www.orthodb.org/v10?query=1539at7147	WD40-repeat-containing domain
1545at7147	Complete	DkoeA00000036-RA	3294.8	1828	https://www.orthodb.org/v10?query=1545at7147	protein KIAA0100
1553at7147	Fragmented	DkoeA00016877-RA	630.4	516	https://www.orthodb.org/v10?query=1553at7147	Autophagy-related, C-terminal
1616at7147	Complete	DkoeA00006731-RA	2761.1	1809	https://www.orthodb.org/v10?query=1616at7147	protein dopey-1 homolog
1629at7147	Complete	DkoeA00009685-RA	2258.3	1569	https://www.orthodb.org/v10?query=1629at7147	WD40-repeat-containing domain
1636at7147	Complete	DkoeA00014393-RA	2649.0	1540	https://www.orthodb.org/v10?query=1636at7147	Dedicator of cytokinesis
1674at7147	Complete	DkoeA00007352-RA	2599.1	2181	https://www.orthodb.org/v10?query=1674at7147	Nucleosome-remodeling factor subunit NURF301
1712at7147	Complete	DkoeA00005814-RA	2991.1	1546	https://www.orthodb.org/v10?query=1712at7147	Immunoglobulin-like domain
1727at7147	Complete	DkoeA00013253-RA	2766.9	1416	https://www.orthodb.org/v10?query=1727at7147	Alpha-2-macroglobulin, N-terminal
1738at7147	Complete	DkoeA00012528-RA	1826.3	1152	https://www.orthodb.org/v10?query=1738at7147	Thyroglobulin type-1
1739at7147	Complete	DkoeA00013256-RA	2384.1	1288	https://www.orthodb.org/v10?query=1739at7147	Protein MON2
1759at7147	Complete	DkoeA00016658-RA	800.7	523	https://www.orthodb.org/v10?query=1759at7147	DEP domain-containing protein 5 isoform X1
1786at7147	Complete	DkoeA00017893-RA	2168.9	1429	https://www.orthodb.org/v10?query=1786at7147	ABC transporter A
1789at7147	Missing
1846at7147	Complete	DkoeA00007225-RA	2262.1	1178	https://www.orthodb.org/v10?query=1846at7147	Dbl homology (DH) domain
1858at7147	Complete	DkoeA00011724-RA	1946.6	1350	https://www.orthodb.org/v10?query=1858at7147	disks large homolog 5
1898at7147	Fragmented	DkoeA00017959-RA	1001.8	790	https://www.orthodb.org/v10?query=1898at7147	E3 ubiquitin-protein ligase UBR1
1926at7147	Complete	DkoeA00006602-RA	2058.0	1307	https://www.orthodb.org/v10?query=1926at7147	DNA-directed RNA polymerase subunit
1957at7147	Complete	DkoeA00005780-RA	2031.7	1204	https://www.orthodb.org/v10?query=1957at7147	Rho GTPase-activating protein domain
1962at7147	Complete	DkoeA00012639-RA	1224.1	1056	https://www.orthodb.org/v10?query=1962at7147	ABC transporter A
1967at7147	Complete	DkoeA00010753-RA	1822.0	1282	https://www.orthodb.org/v10?query=1967at7147	anaphase-promoting complex subunit 1
1975at7147	Complete	DkoeA00008903-RA	3087.0	1469	https://www.orthodb.org/v10?query=1975at7147	Voltage-gated ion channel
2004at7147	Complete	DkoeA00008141-RA	429.4	251	https://www.orthodb.org/v10?query=2004at7147	PH-like domain superfamily
2027at7147	Complete	DkoeA00007347-RA	1229.5	801	https://www.orthodb.org/v10?query=2027at7147	Sterile alpha motif domain
2048at7147	Complete	DkoeA00010329-RA	3174.5	1740	https://www.orthodb.org/v10?query=2048at7147	Chitin binding domain
2092at7147	Complete	DkoeA00017673-RA	2131.3	1120	https://www.orthodb.org/v10?query=2092at7147	zinc finger SWIM domain-containing protein 8
2104at7147	Complete	DkoeA00016030-RA	2479.6	1524	https://www.orthodb.org/v10?query=2104at7147	Fibronectin type III
2109at7147	Complete	DkoeA00011984-RA	1926.0	1167	https://www.orthodb.org/v10?query=2109at7147	WD40/YVTN repeat-like-containing domain superfamily
2118at7147	Complete	DkoeA00009386-RA	1824.8	1362	https://www.orthodb.org/v10?query=2118at7147	Cadherin
2164at7147	Complete	DkoeA00008901-RA	1356.0	894	https://www.orthodb.org/v10?query=2164at7147	Adenylyl cyclase class-3/4/guanylyl cyclase
2199at7147	Complete	DkoeA00010932-RA	2505.6	1467	https://www.orthodb.org/v10?query=2199at7147	myotubularin-related protein 13
2200at7147	Complete	DkoeA00005797-RA	2351.8	1191	https://www.orthodb.org/v10?query=2200at7147	DNA-directed RNA polymerase subunit
2213at7147	Complete	DkoeA00011630-RA	1802.4	1201	https://www.orthodb.org/v10?query=2213at7147	eIF-2-alpha kinase GCN2
2232at7147	Complete	DkoeA00008908-RA	1788.3	1154	https://www.orthodb.org/v10?query=2232at7147	carboxypeptidase D isoform X1
2233at7147	Complete	DkoeA00010247-RA	2665.9	1273	https://www.orthodb.org/v10?query=2233at7147	dual oxidase
2249at7147	Complete	DkoeA00007935-RA	1986.0	1473	https://www.orthodb.org/v10?query=2249at7147	nucleoporin NUP188 homolog
2257at7147	Complete	DkoeA00018166-RA	727.0	767	https://www.orthodb.org/v10?query=2257at7147	Zinc finger C2H2 superfamily
2273at7147	Complete	DkoeA00013272-RA	2150.4	1220	https://www.orthodb.org/v10?query=2273at7147	Ankyrin repeat-containing domain
2274at7147	Complete	DkoeA00015822-RA	1908.3	1132	https://www.orthodb.org/v10?query=2274at7147	Immunoglobulin-like domain
2293at7147	Complete	DkoeA00009996-RA	2740.8	1374	https://www.orthodb.org/v10?query=2293at7147	Kinesin
2302at7147	Complete	DkoeA00004894-RA	1968.4	1209	https://www.orthodb.org/v10?query=2302at7147	Cadherin
2306at7147	Complete	DkoeA00000110-RA	1483.9	972	https://www.orthodb.org/v10?query=2306at7147	Leucine-rich repeat
2315at7147	Complete	DkoeA00010568-RA	921.3	740	https://www.orthodb.org/v10?query=2315at7147	Ubiquitin specific protease, conserved site
2334at7147	Missing
2361at7147	Complete	DkoeA00001026-RA	1716.8	1118	https://www.orthodb.org/v10?query=2361at7147	DNA polymerase
2377at7147	Complete	DkoeA00011700-RA	1450.0	1141	https://www.orthodb.org/v10?query=2377at7147	nuclear pore complex protein Nup160 homolog
2383at7147	Complete	DkoeA00000289-RA	1662.3	910	https://www.orthodb.org/v10?query=2383at7147	Ankyrin repeat-containing domain
2390at7147	Complete	DkoeA00013975-RA	2208.6	1271	https://www.orthodb.org/v10?query=2390at7147	Leucine-rich repeat
2407at7147	Complete	DkoeA00000236-RA	1561.7	992	https://www.orthodb.org/v10?query=2407at7147	guanine nucleotide exchange factor subunit Rich
2421at7147	Complete	DkoeA00016592-RA	2113.7	1100	https://www.orthodb.org/v10?query=2421at7147	protein mesh isoform X1
2437at7147	Complete	DkoeA00014411-RA	1220.3	610	https://www.orthodb.org/v10?query=2437at7147	Immunoglobulin-like domain
2459at7147	Complete	DkoeA00007978-RA	2139.1	1147	https://www.orthodb.org/v10?query=2459at7147	transient receptor potential cation channel trpm isoform X1
2483at7147	Complete	DkoeA00008332-RA	1556.3	1049	https://www.orthodb.org/v10?query=2483at7147	WD40 repeat
2497at7147	Complete	DkoeA00006326-RA	2087.1	1385	https://www.orthodb.org/v10?query=2497at7147	integrator complex subunit 1
2501at7147	Complete	DkoeA00005408-RA	2146.0	1411	https://www.orthodb.org/v10?query=2501at7147	WD40-repeat-containing domain
2540at7147	Complete	DkoeA00007849-RA	1166.9	591	https://www.orthodb.org/v10?query=2540at7147	Ferric reductase, NAD binding domain
2590at7147	Complete	DkoeA00009362-RA	1033.1	781	https://www.orthodb.org/v10?query=2590at7147	Ubiquitin-conjugating enzyme E2
2598at7147	Complete	DkoeA00001581-RA	1457.1	932	https://www.orthodb.org/v10?query=2598at7147	Unconventional myosin 95e isoform
2625at7147	Complete	DkoeA00013099-RA	1808.5	1060	https://www.orthodb.org/v10?query=2625at7147	Zinc finger, RING/FYVE/PHD-type
2656at7147	Complete	DkoeA00017276-RA	1005.3	849	https://www.orthodb.org/v10?query=2656at7147	BRCT domain
2661at7147	Complete	DkoeA00016066-RA	1456.3	1018	https://www.orthodb.org/v10?query=2661at7147	Leucine-rich repeat
2687at7147	Complete	DkoeA00005751-RA	2271.6	1416	https://www.orthodb.org/v10?query=2687at7147	Rab3 GDP-GTP exchange factor, isoform G
2714at7147	Complete	DkoeA00008396-RA	2364.4	1117	https://www.orthodb.org/v10?query=2714at7147	Cytoplasmic FMR1-interacting protein
2750at7147	Complete	DkoeA00011314-RA	2224.9	1082	https://www.orthodb.org/v10?query=2750at7147	WD40/YVTN repeat-like-containing domain superfamily
2752at7147	Fragmented	DkoeA00017747-RA	1315.1	667	https://www.orthodb.org/v10?query=2752at7147	Phosphorylase b kinase regulatory subunit
2768at7147	Complete	DkoeA00009090-RA	2231.9	1305	https://www.orthodb.org/v10?query=2768at7147	Laminin, N-terminal
2780at7147	Complete	DkoeA00000719-RA	1693.8	1052	https://www.orthodb.org/v10?query=2780at7147	trafficking protein particle complex subunit 8
2789at7147	Complete	DkoeA00009445-RA	1063.6	990	https://www.orthodb.org/v10?query=2789at7147	protein RRP5 homolog
2817at7147	Complete	DkoeA00012396-RA	2536.6	2236	https://www.orthodb.org/v10?query=2817at7147	WD40-repeat-containing domain
2831at7147	Complete	DkoeA00009505-RA	3195.0	1765	https://www.orthodb.org/v10?query=2831at7147	Microtubule associated protein xmap215
2841at7147	Complete	DkoeA00011836-RA	1046.0	793	https://www.orthodb.org/v10?query=2841at7147	Leucine-rich repeat
2843at7147	Complete	DkoeA00000031-RA	1541.9	967	https://www.orthodb.org/v10?query=2843at7147	trafficking protein particle complex subunit 11
2889at7147	Complete	DkoeA00012667-RA	1596.0	979	https://www.orthodb.org/v10?query=2889at7147	protein brunelleschi
2891at7147	Complete	DkoeA00001288-RA	2090.2	1062	https://www.orthodb.org/v10?query=2891at7147	myosin heavy chain 95F isoform X1
2918at7147	Complete	DkoeA00013930-RA	2185.6	1220	https://www.orthodb.org/v10?query=2918at7147	Sec7 domain
2948at7147	Complete	DkoeA00008698-RA	938.7	776	https://www.orthodb.org/v10?query=2948at7147	Zinc finger C2H2 superfamily
2953at7147	Complete	DkoeA00001149-RA	2527.0	1423	https://www.orthodb.org/v10?query=2953at7147	Ankyrin repeat-containing domain
2987at7147	Missing
3013at7147	Complete	DkoeA00013203-RA	530.8	1848	https://www.orthodb.org/v10?query=3013at7147	Sperm-tail PG-rich repeat
3067at7147	Complete	DkoeA00012152-RA	1621.2	929	https://www.orthodb.org/v10?query=3067at7147	voltage-dependent calcium channel subunit alpha-2/delta-3
3077at7147	Complete	DkoeA00008123-RA	1408.9	1325	https://www.orthodb.org/v10?query=3077at7147	Protein SOGA
3078at7147	Complete	DkoeA00004833-RA	2286.2	1280	https://www.orthodb.org/v10?query=3078at7147	Glycogen debranching enzyme
3095at7147	Complete	DkoeA00001999-RA	2288.6	1332	https://www.orthodb.org/v10?query=3095at7147	Diacylglycerol kinase
3096at7147	Complete	DkoeA00001308-RA	2519.0	1569	https://www.orthodb.org/v10?query=3096at7147	cadherin-23
3107at7147	Complete	DkoeA00004672-RA	1937.9	1106	https://www.orthodb.org/v10?query=3107at7147	Mediator of RNA polymerase II transcription subunit 23
3153at7147	Complete	DkoeA00009284-RA	1725.9	982	https://www.orthodb.org/v10?query=3153at7147	Mitogen activated protein kinase kinase kinase 5, mapkkk5, mekk5
3183at7147	Complete	DkoeA00017659-RA	1503.1	907	https://www.orthodb.org/v10?query=3183at7147	type I inositol 3,4-bisphosphate 4-phosphatase
3196at7147	Complete	DkoeA00001989-RA	1399.0	775	https://www.orthodb.org/v10?query=3196at7147	Diacylglycerol kinase
3208at7147	Complete	DkoeA00011080-RA	1502.0	883	https://www.orthodb.org/v10?query=3208at7147	WD40-repeat-containing domain
3236at7147	Complete	DkoeA00004636-RA	1449.7	816	https://www.orthodb.org/v10?query=3236at7147	Paired amphipathic helix
3250at7147	Complete	DkoeA00005439-RA	2171.6	1137	https://www.orthodb.org/v10?query=3250at7147	Haem peroxidase
3264at7147	Complete	DkoeA00012452-RA	1574.8	1042	https://www.orthodb.org/v10?query=3264at7147	Leucine-rich repeat
3275at7147	Complete	DkoeA00007882-RA	1910.4	1347	https://www.orthodb.org/v10?query=3275at7147	plectin isoform X1
3283at7147	Complete	DkoeA00000245-RA	1798.8	1324	https://www.orthodb.org/v10?query=3283at7147	tuberin
3371at7147	Complete	DkoeA00012733-RA	2691.8	1510	https://www.orthodb.org/v10?query=3371at7147	Sec7 domain
3394at7147	Complete	DkoeA00008401-RA	1564.3	900	https://www.orthodb.org/v10?query=3394at7147	Ankyrin repeat-containing domain
3420at7147	Complete	DkoeA00013914-RA	2490.3	1376	https://www.orthodb.org/v10?query=3420at7147	Low-density lipoprotein (LDL) receptor class A, conserved site
3422at7147	Missing
3429at7147	Complete	DkoeA00010373-RA	1557.7	878	https://www.orthodb.org/v10?query=3429at7147	Ras guanine-nucleotide exchange factor catalytic domain superfamily
3440at7147	Complete	DkoeA00001589-RA	2563.4	1644	https://www.orthodb.org/v10?query=3440at7147	rootletin
3442at7147	Complete	DkoeA00008180-RA	1882.5	998	https://www.orthodb.org/v10?query=3442at7147	Aminoacyl-tRNA synthetase, class Ia
3445at7147	Complete	DkoeA00000760-RA	2137.1	1252	https://www.orthodb.org/v10?query=3445at7147	UDP-glucose:glycoprotein glucosyltransferase
3469at7147	Missing
3500at7147	Complete	DkoeA00005769-RA	547.1	2518	https://www.orthodb.org/v10?query=3500at7147	protein lava lamp
3505at7147	Duplicated	DkoeA00009184-RA	2097.1	1040	https://www.orthodb.org/v10?query=3505at7147	neurexin-4 isoform X1
3505at7147	Duplicated	DkoeA00005047-RA	2096.8	1040	https://www.orthodb.org/v10?query=3505at7147	neurexin-4 isoform X1
3510at7147	Complete	DkoeA00001311-RA	1144.9	895	https://www.orthodb.org/v10?query=3510at7147	EGF-like, conserved site
3521at7147	Complete	DkoeA00007411-RA	1998.7	1042	https://www.orthodb.org/v10?query=3521at7147	WD40-repeat-containing domain
3551at7147	Complete	DkoeA00001684-RA	1057.6	617	https://www.orthodb.org/v10?query=3551at7147	Guanylate cyclase
3553at7147	Complete	DkoeA00014238-RA	2316.7	1341	https://www.orthodb.org/v10?query=3553at7147	Transcription initiation factor TFIID subunit
3556at7147	Complete	DkoeA00009875-RA	1440.4	998	https://www.orthodb.org/v10?query=3556at7147	Zinc finger, PHD-type
3560at7147	Complete	DkoeA00007974-RA	1026.4	675	https://www.orthodb.org/v10?query=3560at7147	Rab-GTPase-TBC domain
3562at7147	Complete	DkoeA00000024-RA	986.2	758	https://www.orthodb.org/v10?query=3562at7147	Immunoglobulin-like domain
3585at7147	Complete	DkoeA00006511-RA	1530.3	1013	https://www.orthodb.org/v10?query=3585at7147	Condensin complex subunit 1
3601at7147	Complete	DkoeA00015661-RA	1789.1	1091	https://www.orthodb.org/v10?query=3601at7147	WD40-repeat-containing domain
3605at7147	Complete	DkoeA00017565-RA	1273.3	745	https://www.orthodb.org/v10?query=3605at7147	Cyclic nucleotide-binding, conserved site
3644at7147	Complete	DkoeA00013433-RA	2139.3	1220	https://www.orthodb.org/v10?query=3644at7147	cleavage and polyadenylation specificity factor subunit 1
3647at7147	Complete	DkoeA00012004-RA	1636.3	938	https://www.orthodb.org/v10?query=3647at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3679at7147	Complete	DkoeA00016102-RA	1769.2	985	https://www.orthodb.org/v10?query=3679at7147	Cation-transporting ATPase
3700at7147	Complete	DkoeA00011924-RA	793.5	812	https://www.orthodb.org/v10?query=3700at7147	tRNA (guanine-N(7)-)-methyltransferase
3707at7147	Complete	DkoeA00017865-RA	1532.4	972	https://www.orthodb.org/v10?query=3707at7147	rapamycin-insensitive companion of mTOR
3716at7147	Complete	DkoeA00005790-RA	2807.8	1593	https://www.orthodb.org/v10?query=3716at7147	Transcription elongation factor spt6
3724at7147	Complete	DkoeA00013365-RA	1399.4	770	https://www.orthodb.org/v10?query=3724at7147	ring canal kelch protein
3746at7147	Complete	DkoeA00009032-RA	1220.8	1162	https://www.orthodb.org/v10?query=3746at7147	formin-J
3753at7147	Complete	DkoeA00013507-RA	2091.6	982	https://www.orthodb.org/v10?query=3753at7147	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
3786at7147	Fragmented	DkoeA00018103-RA	661.3	407	https://www.orthodb.org/v10?query=3786at7147	maestro heat-like repeat-containing protein family member 1
3789at7147	Complete	DkoeA00006554-RA	939.1	885	https://www.orthodb.org/v10?query=3789at7147	C2 domain
